year,municipality,salaries,ext_time,sub_all,rent_bcl,rent_mef,publicity,activities,main_bcl,main_roads,main_other,cap_me,cap_trans,cap_build,cap_roads,cap_install,pe_land,pe_build
2017,MUNICIPALIDAD DE LIMON,1562263340.21,105983740.39,67396932.02,99874372.03,212581258.94,35978998.92,54848060.31,3578104.67,0.0,29994.72,0.0,,1156091422.96,555625692.72,240200520.33,0.0,
2017,MUNICIPALIDAD DE LOS CHILES,233105193.1,26944744.49,12947498.9,,68026157.02,1045082.53,,1679844.54,5405890.0,,41779824.5,53560511.34,0.0,455280679.11,,0.0,
2017,MUNICIPALIDAD DE MATINA,426304613.71,5997537.27,18820540.0,,59737197.2,4122500.0,20268052.97,1747000.0,,0.0,1835810.0,0.0,67817000.0,765206578.96,0.0,5446960.0,
2017,MUNICIPALIDAD DE MONTES DE OCA,1170257753.49,10031626.0,58172203.0,237039.8,11589000.0,,21769635.2,31047336.46,1309000.0,0.0,1093501.7,31457262.0,14220179.0,175388402.25,25014050.0,,
2017,MUNICIPALIDAD DE MONTES DE ORO,340163549.65,18266574.51,20148194.85,0.0,48735000.0,1884583.86,11157156.48,18437155.0,5500000.0,13009224.0,,1916805.0,,284117455.88,191860563.38,0.0,
2017,MUNICIPALIDAD DE MORA,615084281.18,13014360.76,23225357.2,31514000.0,18404969.78,913500.0,450000.0,16550988.88,,0.0,337033574.0,30145294.0,93457500.0,65120914.34,18501500.0,0.0,
2017,MUNICIPALIDAD DE MORAVIA,939554589.0,9084780.87,43043551.03,10570970.56,57416704.96,,11629923.34,0.0,,,1500000.0,249254584.0,24365644.3,640565081.78,74704942.0,,
2017,MUNICIPALIDAD DE NANDAYURE,281499319.95,7139984.39,12430565.0,,34870000.0,1274798.46,12984490.0,325000.0,,,195578305.0,0.0,0.0,395363924.38,,,
2017,MUNICIPALIDAD DE NARANJO,550785332.95,34951518.91,18948605.67,2525000.0,427864167.61,27591526.67,16331190.37,0.0,,,16263740.99,140634550.2,,1050137444.68,17980000.0,0.0,
2017,MUNICIPALIDAD DE NICOYA,795143697.46,15787302.95,41336292.81,50000.0,30797461.45,2524500.0,51067963.68,5576390.0,,,0.0,0.0,36105368.0,852492592.4,0.0,0.0,
2017,MUNICIPALIDAD DE OREAMUNO,509107832.86,17810323.33,45926120.0,0.0,11289330.0,31000.0,2808604.0,,,,2837130.0,59162938.0,27586284.08,620645795.0,90994310.0,0.0,
2017,MUNICIPALIDAD DE OROTINA,432206602.72,3166758.61,35037380.7,3159130.0,2620000.0,397250.0,18001993.96,2941849.0,,,2684907.01,95160.0,60670547.0,568086113.4,71875000.0,0.0,
2017,MUNICIPALIDAD DE OSA,787659255.91,13585642.16,20027913.68,,76935506.1,,29293561.29,6970000.0,23978405.72,1915000.0,2290400.0,138726.26,0.0,709643880.88,5369600.0,0.0,
2017,MUNICIPALIDAD DE PALMARES,345795259.45,6236531.54,19030780.17,1497500.0,22320360.0,2003506.0,8770379.2,1950200.0,,1907172.94,3434967.38,2055000.0,26447676.02,80635258.35,1000000.0,,
2017,MUNICIPALIDAD DE PARAISO,875472354.87,20123831.01,65033410.0,,21295500.0,240000.0,44456485.29,6379639.8,,18890821.2,18430254.5,46227120.0,27670000.0,439110128.84,10162549.0,,
2017,MUNICIPALIDAD DE PARRITA,489919564.85,33638611.86,13335060.0,40167390.51,12463818.52,138500.0,18575335.98,2002029.0,-10920.0,,40268028.92,26466650.0,130444734.56,147087500.0,,0.0,
2017,MUNICIPALIDAD DE PEREZ ZELEDON,1448686259.91,159921051.71,59081435.3,25323980.32,47810922.0,2129000.0,110781226.0,12266446.5,,,89916998.0,92103861.77,84567597.87,710213635.92,,,
2017,MUNICIPALIDAD DE POAS,268588229.12,19765009.0,30534762.0,,23462695.0,7253925.5,7516794.0,3491360.0,,,3440805.2,21000000.0,109848567.64,171036666.0,92379325.12,0.0,
2017,MUNICIPALIDAD DE POCOCI,1238179478.64,145807648.4,128475401.15,91437500.0,295907260.0,21650245.0,9045622.26,7979972.66,,,188913559.82,10829575.0,38901861.05,375434586.11,1000000.0,14000000.0,
2017,MUNICIPALIDAD DE PUNTARENAS,1900775909.81,136643456.71,124247516.08,39531426.0,198469370.2,3955025.0,81554266.85,16723920.0,140940500.0,0.0,400486883.22,3341600.0,16274000.0,131990762.0,0.0,0.0,
2017,MUNICIPALIDAD DE PURISCAL,322528265.44,10925770.82,19033427.2,300000.0,32379000.0,912000.0,14005600.2,,,,117838657.0,10994816.0,0.0,167766039.25,,,
2017,MUNICIPALIDAD DE QUEPOS,617300427.89,36257322.66,46747289.27,,49764054.39,8500779.86,17254702.09,2937117.25,,2867261.71,2104654.05,18309612.0,28647004.95,709980535.03,9907276.0,161994.5,
2017,MUNICIPALIDAD DE SAN CARLOS,2101650902.84,158650673.43,182258795.66,,541478488.42,25527772.48,109478570.93,15579937.78,,5840312.5,61809350.0,154803550.0,20136409.73,2789812959.25,296926273.17,,
2017,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,368595465.15,26371549.64,57641319.89,0.0,57920227.35,,29548910.15,10414420.0,,,2574513.25,100330549.0,28728750.0,441119324.33,7987340.0,,
2017,MUNICIPALIDAD DE SAN JOSE,13513739834.05,1501351633.85,375646664.5,620202417.03,1107099966.6,39048200.0,10748423.51,454538834.3,158999000.0,6000000.0,251305658.52,3498743182.81,754139068.52,1416097513.13,0.0,354536933.45,0.0
2017,MUNICIPALIDAD DE SAN MATEO,155308269.05,,7913100.0,0.0,32160250.0,1214570.0,603042.31,,,,0.0,,,59716487.78,,,
2017,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,504144689.39,11170596.5,18909001.05,,1052500.0,4564145.18,34582221.5,9243553.0,86985679.32,7249240.48,1150777.44,0.0,16564129.63,62445807.53,,,
2017,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,722848236.72,39733227.04,74087848.31,4826000.0,8765340.0,3200558.52,26096640.98,3394308.0,8375815.96,10343564.12,,21093688.0,39317774.8,207719083.12,,,
2017,MUNICIPALIDAD DE SAN RAMON,1206695760.9,70795359.86,54480030.64,11000000.0,173390931.17,19420790.38,31064550.27,2932811.82,0.0,0.0,174350651.7,65412000.0,3990000.0,3200000.0,0.0,0.0,
2017,MUNICIPALIDAD DE SANTA ANA,1619949546.33,30153611.56,93868342.45,63791746.94,92931958.64,16034868.0,2961369.5,39174177.83,,,13432708.46,322764570.0,244076954.4,745272436.34,,84300000.0,
2017,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,347258382.75,21556931.06,23335207.84,7035200.0,,195000.0,15000.0,,,,,88637418.37,0.0,446625809.87,999483539.17,0.0,
2017,MUNICIPALIDAD DE SANTA CRUZ,1255715139.58,108521666.72,60774278.91,46800000.0,221278757.0,5530000.0,6360100.0,5150279.11,115840943.36,0.0,2256172.28,28501500.0,6900000.0,382377832.3,83278636.99,0.0,
2017,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,740918736.22,68394373.94,75119057.45,5820000.0,84979266.7,,47498517.18,29469580.1,369478000.0,,10974469.93,,6007000.0,435791094.54,424789088.96,0.0,0.0
2017,MUNICIPALIDAD DE SARAPIQUI,366475901.7,26288152.88,47735338.0,396000.0,52054685.26,7718500.0,43378426.57,3762346.43,95066556.86,,191000000.0,,139132890.51,1453054063.43,,,
2017,MUNICIPALIDAD DE SARCHI,346460133.0,13452929.51,17681321.04,,54957860.6,1254720.0,3333210.0,0.0,,,2736566.0,24500000.0,0.0,,,0.0,
2017,MUNICIPALIDAD DE SIQUIRRES,411555533.16,19678494.26,32528080.63,6923700.0,17643920.0,6290636.0,15361378.8,4882100.0,,,477853.98,,20178200.0,95957462.44,,0.0,0.0
2017,MUNICIPALIDAD DE TALAMANCA,612908679.79,109484638.64,15964725.0,0.0,58653335.2,16462800.0,38444914.4,1139840.0,,,110390157.61,36000000.0,40523802.89,72994402.26,1092878.11,0.0,
2017,MUNICIPALIDAD DE TARRAZU,209080165.68,5373851.16,7914150.13,,15629000.0,575615.0,3127000.0,118000.0,,526500.0,,68485569.6,47091323.71,818282750.58,15547769.18,14761293.0,
2017,MUNICIPALIDAD DE TIBAS,1106834110.59,17653826.99,64675043.16,5532666.3,30858599.28,6525327.0,10087001.5,2484505.69,0.0,,8693000.0,0.0,0.0,74655530.0,0.0,,
2017,MUNICIPALIDAD DE TILARAN,403178606.0,24136255.0,21382633.0,0.0,187003768.7,715258.0,6307282.75,8843506.62,,1625000.0,2285000.0,22822058.82,15477553.14,611288148.53,47720259.7,0.0,
2017,MUNICIPALIDAD DE TURRIALBA,863209167.29,47273657.15,35361526.24,398574.0,50966080.49,1560000.0,10538099.65,975000.0,,320000.0,3515430.0,0.0,30159250.0,559052212.62,0.0,0.0,
2017,MUNICIPALIDAD DE TURRUBARES,149508895.85,5803616.23,5493000.0,,49079374.4,3793770.0,2700000.0,0.0,499900.0,,312749193.82,62823.0,133209029.0,915116552.86,7254000.0,0.0,
2017,MUNICIPALIDAD DE UPALA,398784758.51,8126340.98,27960880.38,,1066904557.95,1898602.0,474685.0,19662995.55,,0.0,8691569.76,32573923.0,,152069832.7,16246332.0,0.0,
2017,MUNICIPALIDAD DE VASQUEZ DE CORONADO,789263146.27,24834130.05,29198421.0,0.0,45336504.0,0.0,3390620.0,0.0,1615000.0,0.0,50021662.0,528340669.6,1100000.0,38340240.0,0.0,0.0,0.0
2017,MUNICIPALIDAD DE ZARCERO,295684257.44,14576778.53,8722500.0,,33737000.56,980000.0,8384999.42,6878095.17,9486250.0,,204284446.8,109791446.96,37185956.0,358775945.92,0.0,0.0,
2018,MUNICIPALIDAD DE ABANGARES,664846251.1,17308679.64,27988500.05,,100913782.85,873410.0,18366864.44,1817000.0,,,90637026.4,0.0,111650166.64,728017018.83,651287746.83,0.0,
2018,MUNICIPALIDAD DE ACOSTA,317425256.67,40143261.62,7558973.0,0.0,3758542.0,2892901.0,2306892.7,,,,0.0,118181837.0,67384701.0,259972221.33,0.0,,
2018,MUNICIPALIDAD DE ALAJUELA,3292169105.15,174662344.11,525939885.72,439273861.0,66617214.74,49867759.0,22834830.0,88826846.26,0.0,1165000.0,43405288.8,187104455.68,2263081923.2,3253046689.79,3968844287.32,0.0,0.0
2018,MUNICIPALIDAD DE ALAJUELITA,626421708.72,22542317.53,21237640.5,,17568000.0,108023.4,5022296.0,2258838.2,,,131983492.6,183499863.5,7184332.8,486047223.41,,,
2018,MUNICIPALIDAD DE ALVARADO DE PACAYAS,243496352.54,12577164.59,10004981.55,0.0,0.0,50000.0,5081727.61,2585175.08,20050440.2,495000.0,4212135.91,26557897.6,32000000.0,179151155.29,440000.0,2000000.0,
2018,MUNICIPALIDAD DE ASERRI,618081214.33,31498148.52,43408596.08,945000.0,101179860.0,320000.0,7361208.21,105000.0,568294652.59,5352072.0,40768597.0,21636571.0,,21707520.0,0.0,231071062.0,75015633.5
2018,MUNICIPALIDAD DE ATENAS,482728620.32,13330687.01,22284739.97,2907000.0,22826000.0,1947892.0,30345989.01,8626541.12,,,247763.74,,0.0,440409745.05,,325000.0,
2018,MUNICIPALIDAD DE BAGACES,423656893.57,31237899.65,29266466.88,,129245373.93,1499369.98,1744083.95,470000.0,,674998.0,7924785.16,64015631.45,0.0,962846798.81,14999849.0,,
2018,MUNICIPALIDAD DE BARVA,374194887.64,9823855.26,24127770.27,,50000.0,3180300.0,11491900.0,1746997.5,41185465.0,2565000.0,0.0,2000000.0,10762500.0,376670489.49,22576291.58,,
2018,MUNICIPALIDAD DE BELEN,1009215102.17,27752934.1,39199216.86,34014694.4,51450672.0,998910.0,26781432.52,38852344.0,50709146.68,4010000.0,4442735.0,0.0,0.0,400810683.54,293210775.4,452699538.3,
2018,MUNICIPALIDAD DE BUENOS AIRES,410918012.37,6286769.96,17860631.76,,33752300.0,140000.0,3267500.0,17182553.0,,95000.0,6965908.95,40007412.0,17296278.34,2448261765.63,,0.0,
2018,MUNICIPALIDAD DE CARRILLO GUANACASTE,887083502.54,70700864.16,40373555.81,49229842.48,151294738.86,5004300.0,89925135.0,19308204.0,,3794102.3,8541937.64,15500214.4,0.0,117200000.0,236914877.52,0.0,
2018,MUNICIPALIDAD DE CARTAGO,3017399351.51,97203909.96,187537729.25,7249662.0,228788619.5,59881915.2,38803709.07,96093300.2,,411759605.48,269995443.0,776020037.34,615233428.47,1302361734.94,1354763441.9,0.0,
2018,MUNICIPALIDAD DE CAÑAS,537955516.29,79647744.8,24128588.7,28562135.34,323615897.8,,64694428.46,6448688.8,31220000.0,935000.0,177137.4,,25328000.0,612395625.28,,,
2018,MUNICIPALIDAD DE CORREDORES,659685991.51,120946136.88,34930130.0,0.0,299591235.25,3178130.0,10350249.0,0.0,,,44741844.61,0.0,226259506.84,136298922.46,0.0,,
2018,MUNICIPALIDAD DE COTO BRUS,444206477.0,27575978.0,15938006.65,10495000.0,258625200.0,234000.0,8835272.64,990000.0,,,363065000.0,28750000.0,73078613.76,1051154495.54,,0.0,
2018,MUNICIPALIDAD DE CURRIDABAT,1809827176.2,45265633.52,86204775.98,36144245.5,28256006.86,29616178.0,281390676.5,30727818.65,,145000.0,48061662.47,126268564.76,420511045.67,836156433.08,76837009.2,0.0,
2018,MUNICIPALIDAD DE DESAMPARADOS,2673318893.2,123096610.0,242959816.0,,152374375.0,21372705.07,30013981.0,44379034.0,,3345000.0,109080201.0,10281150.0,152341484.27,624092097.86,10000000.0,,
2018,MUNICIPALIDAD DE DOTA,223817457.4,11230531.33,6081903.0,,4638000.0,56800.0,2209194.08,4760397.27,43915174.34,,,,2380000.0,785423772.76,82548497.67,75507500.0,
2018,MUNICIPALIDAD DE EL GUARCO,511153302.44,7998920.51,31290648.02,5025000.0,45746750.0,6866070.0,16935533.9,1812047.03,36299881.5,0.0,3355958.04,213781442.1,13446068.0,469274555.44,1051480.0,,
2018,MUNICIPALIDAD DE ESCAZU,1993888844.83,135273521.59,112437723.05,14919747.27,150603584.67,69969773.15,92499480.56,11668582.0,,13258399.22,11918348.0,463693388.6,26228281.0,1845253678.93,49014504.03,0.0,4581783902.53
2018,MUNICIPALIDAD DE ESPARZA,649750243.5,20469630.57,59183277.07,,15791506.4,,50217443.06,25865906.59,,240000.0,100590033.4,160524224.36,255716395.45,1098545947.71,0.0,0.0,
2018,MUNICIPALIDAD DE FLORES,408143816.38,8650813.95,14847799.78,11583277.4,1789711.0,963738.2,3097145.35,6932401.39,,7232121.66,0.0,2000000.0,8616351.62,224110400.76,37231729.48,,
2018,MUNICIPALIDAD DE GARABITO,1200843379.23,72991805.7,22976029.34,13999999.92,136776922.28,11725000.0,165950162.07,10970000.0,,,569141.15,31733554.6,69850847.0,294933044.6,0.0,,
2018,MUNICIPALIDAD DE GOICOECHEA,1469769552.36,55932004.34,170957247.64,,49029900.0,41330006.0,0.0,224232103.0,74183397.5,116612479.32,113111764.26,65177970.0,222847142.1,27327.0,425393333.45,0.0,
2018,MUNICIPALIDAD DE GOLFITO,584776251.66,32185267.68,11699308.75,0.0,34224677.94,1230000.0,502526.08,1000000.0,,,54547547.0,80063823.0,4400000.0,1056948085.75,9000000.0,0.0,
2018,MUNICIPALIDAD DE GRECIA,999469237.9,55881961.0,88608342.0,,19770530.0,18360257.62,60569590.68,19380844.04,,2628932.0,11117323.5,21803811.3,303162645.79,20926565.53,21172021.24,0.0,
2018,MUNICIPALIDAD DE GUACIMO,377133663.6,26625559.97,22077204.8,9300000.0,20997852.0,,20027487.51,520000.0,,,70860179.51,48879488.1,35724727.48,901598835.83,,68056800.0,
2018,MUNICIPALIDAD DE GUATUSO,208293923.35,50415227.0,7700000.0,24165000.0,77023280.0,612991.0,853400.0,0.0,0.0,,631000.0,35797360.0,0.0,668594357.0,,0.0,
2018,MUNICIPALIDAD DE HEREDIA,2002058565.4,51575077.0,191466694.0,,22738900.0,56271933.0,170766597.0,83517699.5,,3500000.0,4266720.0,65219380.0,719538390.62,2794883738.07,165630933.0,472453500.0,
2018,MUNICIPALIDAD DE HOJANCHA,193109117.37,2155596.0,12233872.0,,222221440.0,750000.0,24124015.78,575000.0,,2784000.0,70990034.5,,14688000.0,438045842.5,61998660.0,,
2018,MUNICIPALIDAD DE JIMENEZ,201594316.87,7934428.49,8012250.0,0.0,58175771.68,,13536928.79,38000.0,554269498.73,4734000.0,345220.0,2541626.0,3980000.0,394984353.0,,0.0,
2018,MUNICIPALIDAD DE LA CRUZ GUANACASTE,538605973.81,48392118.87,16636955.22,10933320.0,172716076.6,2361850.0,16732460.0,1890500.0,,2712000.0,145158345.0,0.0,271884376.51,758256593.13,7740000.0,0.0,
2018,MUNICIPALIDAD DE LA UNION,1847597356.85,140891830.39,154319420.0,0.0,114583271.0,7349278.0,0.0,31472530.0,,,1742242.0,67118811.3,,508588270.1,64566279.2,0.0,
2018,MUNICIPALIDAD DE LEON CORTES,203807771.34,21482720.72,6667500.0,1718710.0,217133365.69,500000.0,1500000.0,4257950.0,,0.0,376077155.3,,43025721.26,245806728.46,36735789.99,111666054.61,
2018,MUNICIPALIDAD DE LIBERIA,1431310800.01,101532993.75,58502523.26,66240000.0,181030420.2,5507400.0,33936661.33,500000.0,,,998787886.65,17350000.0,0.0,1807059259.48,81882683.77,,
2018,MUNICIPALIDAD DE LIMON,1371313671.79,109741162.24,64131904.93,43879601.3,217993017.58,11247895.97,98282724.87,21625730.93,0.0,0.0,41162685.0,,264263044.38,780238603.2,92746017.0,0.0,
2018,MUNICIPALIDAD DE LOS CHILES,260943373.83,38942961.43,7674775.24,,77343624.26,2107576.01,,2761044.0,,,3213572.15,64380.0,0.0,1007283284.32,0.0,20925013.46,
2018,MUNICIPALIDAD DE MATINA,436512361.29,4465596.33,18359612.0,,39652090.0,2039998.0,5682497.0,6261500.88,,0.0,1835810.0,673850900.0,418691000.0,576113367.0,12862027.0,0.0,
2018,MUNICIPALIDAD DE MONTES DE OCA,1195757530.37,16255377.61,64746841.5,,102240841.0,,12017795.49,10569361.0,400000.0,0.0,2709108.0,0.0,30802989.73,307289204.72,60210421.0,,
2018,MUNICIPALIDAD DE MONTES DE ORO,357837165.67,21768259.94,19928420.7,0.0,59915336.0,870336.0,15815542.96,15677866.0,18363431.9,19678830.43,92630000.0,,,463705817.08,486521542.86,0.0,
2018,MUNICIPALIDAD DE MORA,671272007.76,13824272.87,21525361.2,38276800.0,13418837.9,936819.99,1353242.92,28499940.0,,,1852473.0,15658042.5,46790000.0,182278837.15,1642496.0,0.0,
2018,MUNICIPALIDAD DE MORAVIA,1004760294.33,11033256.26,44470604.58,19570253.14,156588626.37,600000.0,23138329.08,8519750.0,,,1834115.94,141995032.15,637530506.8,801560874.12,132642928.1,,
2018,MUNICIPALIDAD DE NANDAYURE,294945509.25,10394031.14,11982068.0,,65287430.0,1130416.0,11160900.0,250000.0,,0.0,93655371.6,115147600.0,0.0,448428320.81,0.0,9664214.4,
2018,MUNICIPALIDAD DE NARANJO,634349202.05,37713683.03,22023234.43,1997500.0,615155366.08,10541036.8,13438001.77,0.0,,,4241092.29,32399514.0,2743000.0,644284070.5,,0.0,
2018,MUNICIPALIDAD DE NICOYA,786840034.67,27550809.71,44945319.0,,4125000.0,5160155.0,66140890.73,2603000.0,0.0,0.0,0.0,0.0,10899756.25,1251429688.98,0.0,0.0,
2018,MUNICIPALIDAD DE OREAMUNO,515867411.31,22748082.01,50565826.25,448000.0,15832994.0,0.0,818071.0,,0.0,80000.0,3119862.0,158760.0,24981044.0,615718532.19,39870516.0,100000000.0,
2018,MUNICIPALIDAD DE OROTINA,516611553.13,5459411.23,19704458.2,3174000.0,94750200.34,301925.0,27145711.76,2460000.0,,,11007112.87,105159.29,129066257.77,881076732.52,23439000.0,,
2018,MUNICIPALIDAD DE OSA,815037075.93,17021997.52,22267430.79,0.0,73818492.42,,16226266.0,3906485.89,20770913.08,0.0,100360571.0,665000.0,20174664.74,1889420602.4,,,
2018,MUNICIPALIDAD DE PALMARES,356478258.21,3566987.82,16811064.75,1600000.0,18421115.0,4037960.0,17142105.96,9613448.71,,2923416.0,4748726.12,24334405.0,103250636.8,335169368.73,3708570.0,,
2018,MUNICIPALIDAD DE PARAISO,918436576.71,24534923.83,63089278.25,,5700000.0,117500.0,35776725.42,7602000.11,,30776892.24,9487134.0,51609560.0,178439584.93,615871314.56,83650000.0,,
2018,MUNICIPALIDAD DE PARRITA,493516542.63,9467477.72,13021817.0,,8906893.17,150000.0,19893461.52,875440.97,,,271566.97,0.0,0.0,333364504.68,,,
2018,MUNICIPALIDAD DE PEREZ ZELEDON,1496563641.7,171368819.36,71922410.8,13899434.79,71597000.0,1860950.0,104571294.85,12074252.2,,2150000.0,148709529.73,91355380.0,0.0,1110958771.62,,0.0,
2018,MUNICIPALIDAD DE POAS,338738550.45,24745702.02,40642639.76,,19860000.0,3056860.0,11675430.0,3050170.0,,,81183241.25,3975000.0,16714846.0,448115022.34,0.0,38635100.0,
2018,MUNICIPALIDAD DE POCOCI,1292418622.17,148439471.46,131709736.04,110284125.0,354861382.41,9047900.0,24748886.24,4424.0,,,5018858.25,89909765.0,48156981.41,845341041.18,0.0,30000000.0,
2018,MUNICIPALIDAD DE PUNTARENAS,1907731698.13,172811658.1,117792780.62,42891630.0,281925368.85,3625890.0,36107041.25,12521345.0,253531030.01,0.0,323990207.27,309708519.17,22049500.87,422560338.27,,0.0,
2018,MUNICIPALIDAD DE PURISCAL,418489944.88,11798466.86,20366303.43,,26256310.0,5037079.6,18963548.84,,,,56670477.0,195282999.1,24773974.0,620411772.83,,,
2018,MUNICIPALIDAD DE QUEPOS,618241874.26,35861490.59,49325951.78,,29595094.92,2827979.5,22926350.25,2603055.37,,502457.28,0.0,117000.0,29258100.03,1050346556.9,2286975.05,2213820.0,
2018,MUNICIPALIDAD DE SAN CARLOS,2258906023.15,181221771.35,224942750.01,,659574406.03,25267159.16,129633109.18,41593755.59,2821788.99,,421365730.0,487800367.54,186694036.64,8973592391.47,197147483.69,,
2018,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,398389425.33,23613787.55,62518132.3,,56172284.85,,31978425.98,2190035.0,,,1036213.0,15030500.0,5435439.52,540608767.97,,,
2018,MUNICIPALIDAD DE SAN JOSE,14167465789.13,1774388884.41,396203313.93,710360790.5,1528773165.32,66883602.5,31461150.43,38618906.63,5394801.74,,401613237.13,1318607890.17,293280824.07,984706949.91,1206237426.0,427168710.4,
2018,MUNICIPALIDAD DE SAN MATEO,148134997.03,7084756.76,7898625.0,303000.0,19386875.0,180000.0,1631840.16,,,,0.0,,0.0,120741948.79,,,
2018,MUNICIPALIDAD DE SAN PABLO DE HEREDIA,535903669.67,11367343.03,21312567.0,0.0,1200500.0,457500.0,30400935.5,4261700.0,79099478.44,4805000.0,,20443055.88,2687500.0,134472701.97,13000000.0,0.0,
2018,MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA,775487034.58,38348073.43,78490376.41,4955780.0,2105000.0,2742925.49,26789379.2,21055773.25,77371362.12,16188541.0,,18002192.0,105923433.86,398245099.8,,,
2018,MUNICIPALIDAD DE SAN RAMON,1427664894.67,101491352.34,60415552.36,12000000.0,169070999.08,20769978.0,32985351.32,5804150.0,0.0,85000.0,0.0,332881165.62,22987117.0,0.0,0.0,0.0,
2018,MUNICIPALIDAD DE SANTA ANA,1782323689.06,20181022.39,100737795.8,63919204.89,145529510.95,16219459.0,2980985.0,34377394.82,4995960.0,,57220686.3,155766015.28,749280093.15,1124397277.47,,0.0,
2018,MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA,355552047.89,29686176.42,26367995.36,8506130.0,0.0,2567901.0,170000.0,,,,0.0,0.0,0.0,162058478.69,4950000.0,0.0,
2018,MUNICIPALIDAD DE SANTA CRUZ,1279266245.21,119086511.82,60590977.28,47700000.0,357234364.9,2104420.0,39249515.3,24643929.64,154261444.85,4500000.0,283848122.0,46158219.18,22897963.1,2495746386.45,70668092.57,0.0,
2018,MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA,787282636.09,71036955.91,79342481.33,5944305.5,137309221.58,168260.0,41804801.74,5020101.91,317376167.72,8850000.0,75169353.11,105400600.0,126107226.64,183384479.63,271318955.3,0.0,
2018,MUNICIPALIDAD DE SARAPIQUI,379765136.78,33070864.68,45808432.0,396000.0,72489231.84,8369040.0,33512335.35,2812000.0,337831741.97,,1380873.79,69137200.0,16909226.61,1749824001.85,37927094.82,250000000.0,
2018,MUNICIPALIDAD DE SARCHI,348182323.37,11685851.83,18115702.38,,28465553.0,2633950.0,5615947.0,,,,16963987.27,18819570.0,133961452.5,,,0.0,
2018,MUNICIPALIDAD DE SIQUIRRES,416449863.65,28142936.73,37526556.55,12999700.0,44464509.48,3124860.0,29783740.43,46570255.13,,0.0,643558.0,0.0,8990481.0,865444585.72,19549486.0,90000000.0,
2018,MUNICIPALIDAD DE TALAMANCA,686487819.87,120583744.62,16794976.74,0.0,239970755.27,17330081.0,29698333.32,12932877.12,,,1860470.37,203828147.0,72094610.09,192526999.22,4963665.49,0.0,
2018,MUNICIPALIDAD DE TARRAZU,234468463.94,12161058.85,7250682.35,593550.44,49832221.41,1125672.28,36007915.63,785000.0,,168984.0,64406510.78,48605875.29,82773055.6,1069134592.26,29356538.0,50000000.0,
2018,MUNICIPALIDAD DE TIBAS,1148456526.4,27952099.24,67488971.04,7984302.32,17944417.19,7824900.0,7110414.57,180000.0,,0.0,4080064.0,0.0,14385000.0,0.0,0.0,,
2018,MUNICIPALIDAD DE TILARAN,406288330.0,29425076.0,22719038.0,,202752531.0,3486500.0,7034955.66,14520421.63,,3078270.84,218689140.94,,16228500.0,406983413.22,13945000.0,,
2018,MUNICIPALIDAD DE TURRIALBA,873908473.78,63283376.65,39507014.43,571293.0,82241635.0,2378600.0,8861000.0,2452500.0,,0.0,8057795.0,103960703.0,451089035.0,1778132078.97,960010759.99,,
2018,MUNICIPALIDAD DE TURRUBARES,205448159.68,10591072.58,5272500.0,0.0,19750465.6,5077169.0,488514.51,,559800.0,,6053500.0,56391775.0,33014021.0,569180095.24,15832698.72,0.0,
2018,MUNICIPALIDAD DE UPALA,423386003.32,9951826.94,30922892.51,3000000.0,203817998.0,2637960.0,431410.26,1429685.0,0.0,4946720.0,1986826.67,0.0,0.0,894283930.0,102632710.83,8582500.0,
2018,MUNICIPALIDAD DE VASQUEZ DE CORONADO,872503857.78,23331607.71,33097268.0,,11622000.0,0.0,4916000.0,569375.05,9938525.0,0.0,31527102.0,40993755.0,0.0,39221670.0,10360080.0,0.0,455000000.0
2018,MUNICIPALIDAD DE ZARCERO,293203435.58,16363797.99,10583992.5,,27520629.41,836100.0,14324498.19,18563285.67,,,229720468.13,14500000.0,0.0,754230667.43,87067200.0,0.0,
2019,MUNICIPALIDAD DE ABANGARES,665691283.58,16981697.65,27564543.0,,77873818.6,193606.15,19309140.96,80000.0,,,1905718.9,29819190.0,10344000.0,1581653863.8,28189563.3,510200.0,
2019,MUNICIPALIDAD DE ACOSTA,331317780.83,41314014.38,7400403.5,,0.0,0.0,0.0,,,,0.0,72349353.0,44275095.0,1272063708.62,170173979.25,0.0,
2019,MUNICIPALIDAD DE ALAJUELA,3483038077.86,227620941.15,528889630.12,388707864.2,86207355.91,37549500.0,23359956.0,247652108.45,,1165000.0,444731407.82,394302291.01,636949546.68,4544053872.98,4645976353.37,0.0,
2019,MUNICIPALIDAD DE ALAJUELITA,728761204.77,15696230.27,20764863.5,,3645999.8,569017.35,5888088.95,1278741.85,,,,14883177.6,4662950.0,439236687.32,,,
2019,MUNICIPALIDAD DE ALVARADO DE PACAYAS,255007083.05,7522441.69,9028051.0,,2508869.0,0.0,1422929.79,506000.0,3999765.0,0.0,1145734.04,17860567.05,14685000.0,265718431.79,0.0,,
